player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,targets,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Brian Finneran,ATL,WR,29.0,16,7,0,0,0,0,0,0,0,0.0,0,81.0,50,611,12.22,2,0,0,2,3.0,0.0,79.0,129.1,132.1,104.1,0.0,51.0,0.0
Matt Jones,JAX,WR,22.0,16,1,2,3,12,0,0,12,51,4.25,0,69.0,36,432,12.0,5,2,0,5,0.0,0.0,79.0,114.8,117.8,96.8,0.0,52.0,0.0
JP Losman,BUF,QB,24.0,9,8,113,228,1340,8,8,31,154,4.97,0,0.0,0,0,0.0,0,7,3,0,0.0,0.0,79.0,79.0,96.0,87.0,0.0,35.0,0.0
Kyle Orton,CHI,QB,23.0,15,15,190,368,1869,9,13,24,44,1.83,0,0.0,0,0,0.0,0,12,5,0,0.0,0.0,79.0,79.2,100.2,92.2,0.0,34.0,0.0
Chester Taylor,BAL,RB,26.0,15,1,0,0,0,0,0,117,487,4.16,0,53.0,41,292,7.12,1,3,3,1,0.0,0.0,78.0,118.9,127.9,98.4,0.0,43.0,0.0
Ben Troupe,TEN,TE,23.0,15,11,0,0,0,0,0,0,0,0.0,0,80.0,55,530,9.64,4,2,0,4,0.0,0.0,77.0,132.0,135.0,104.5,0.0,12.0,0.0
Chris Henry,CIN,WR,22.0,14,5,0,0,0,0,0,0,0,0.0,0,50.0,31,422,13.61,6,2,1,6,0.0,0.0,76.0,107.2,111.2,91.7,0.0,53.0,0.0
Mike McMahon,PHI,QB,26.0,9,7,94,207,1158,5,8,34,118,3.47,3,0.0,0,0,0.0,0,8,2,3,0.0,0.0,76.0,76.1,92.1,84.1,0.0,36.0,0.0
Corey Bradford,HOU,WR,30.0,16,6,0,0,0,0,0,1,-2,-2.0,0,66.0,34,436,12.82,5,0,0,5,1.0,0.0,75.0,109.4,112.4,92.4,0.0,54.0,0.0
Mike Alstott,TAM,FB,32.0,16,7,0,0,0,0,0,34,80,2.35,6,38.0,25,222,8.88,1,0,0,7,1.0,0.0,74.0,99.2,102.2,86.7,0.0,45.0,0.0
Doug Gabriel,OAK,WR,25.0,14,2,0,0,0,0,0,1,5,5.0,0,72.0,37,554,14.97,3,0,0,3,0.0,0.0,74.0,110.9,113.9,92.4,0.0,55.0,0.0
Jonathan Wells,HOU,RB,26.0,15,6,0,0,0,0,0,90,325,3.61,4,27.0,22,179,8.14,0,1,0,4,0.0,0.0,74.0,96.4,102.4,85.4,0.0,44.0,0.0
Anthony Wright,BAL,QB,29.0,9,7,164,266,1582,6,9,18,68,3.78,0,0.0,0,0,0.0,0,5,1,0,0.0,0.0,74.0,74.1,87.1,83.1,0.0,37.0,0.0
Dallas Clark,IND,TE,26.0,15,14,0,0,0,0,0,0,0,0.0,0,52.0,37,488,13.19,4,0,0,4,0.0,0.0,73.0,109.8,112.8,91.3,0.0,13.0,0.0
Isaac Bruce,STL,WR,33.0,11,10,0,0,0,0,0,0,0,0.0,0,71.0,36,525,14.58,3,0,0,3,0.0,0.0,71.0,106.5,109.5,88.5,0.0,56.0,0.0
Chris Perry,CIN,RB,24.0,14,2,0,0,0,0,0,61,279,4.57,0,62.0,51,328,6.43,2,2,1,2,0.0,0.0,71.0,121.7,128.7,96.2,0.0,47.0,0.0
Artose Pinner,DET,RB,27.0,16,2,0,0,0,0,0,106,349,3.29,3,25.0,21,181,8.62,0,0,0,3,0.0,0.0,71.0,92.0,98.0,81.5,0.0,46.0,0.0
Braylon Edwards,CLE,WR,22.0,10,7,0,0,0,0,0,0,0,0.0,0,59.0,32,512,16.0,3,0,0,3,0.0,0.0,69.0,101.2,104.2,85.2,0.0,58.0,0.0
Joe Horn,NOR,WR,33.0,13,13,0,0,0,0,0,0,0,0.0,0,103.0,49,654,13.35,1,2,1,1,0.0,0.0,69.0,118.4,122.4,93.9,0.0,57.0,0.0
Mark Clayton,BAL,WR,23.0,14,10,0,1,0,0,0,8,33,4.13,1,87.0,44,471,10.7,2,0,0,3,0.0,0.0,68.0,112.4,115.4,90.4,0.0,59.0,0.0
Marcus Pollard,DET,TE,33.0,16,16,0,0,0,0,0,0,0,0.0,0,79.0,46,516,11.22,3,1,1,3,0.0,0.0,68.0,113.6,117.6,90.6,0.0,14.0,0.0
Dante Hall,KAN,WR,27.0,16,2,0,0,0,0,0,7,11,1.57,0,51.0,34,436,12.82,3,5,1,4,0.0,0.0,67.0,100.7,104.7,83.7,0.0,64.0,0.0
Darrell Jackson,SEA,WR,27.0,6,6,0,0,0,0,0,1,7,7.0,0,55.0,38,482,12.68,3,0,0,3,0.0,0.0,67.0,104.9,107.9,85.9,0.0,62.0,0.0
Michael Jenkins,ATL,WR,23.0,14,12,0,0,0,0,0,0,0,0.0,0,71.0,36,508,14.11,3,1,1,3,0.0,0.0,67.0,102.8,106.8,84.8,0.0,63.0,0.0
Samie Parker,KAN,WR,24.0,12,9,0,0,0,0,0,0,0,0.0,0,58.0,36,533,14.81,3,2,2,3,0.0,0.0,67.0,103.3,108.3,85.3,0.0,60.0,0.0
Ricky Proehl,CAR,WR,37.0,16,0,0,0,0,0,0,1,-8,-8.0,0,50.0,25,441,17.64,4,0,0,4,0.0,0.0,67.0,92.3,95.3,79.8,0.0,61.0,0.0
Erron Kinney,TEN,TE,28.0,14,14,0,0,0,0,0,0,0,0.0,0,72.0,55,543,9.87,2,0,0,2,0.0,0.0,66.0,121.3,124.3,93.8,0.0,15.0,0.0
Ben Watson,NWE,TE,25.0,15,9,0,0,0,0,0,0,0,0.0,0,54.0,29,441,15.21,4,1,1,4,0.0,0.0,66.0,95.1,99.1,80.6,0.0,16.0,0.0
Tony Fisher,GNB,RB,26.0,14,4,1,1,14,0,0,60,173,2.88,1,65.0,48,347,7.23,1,2,0,2,0.0,0.0,65.0,112.6,118.6,88.6,0.0,49.0,0.0
Dennis Northcutt,CLE,WR,28.0,16,7,0,0,0,0,0,2,33,16.5,0,77.0,42,441,10.5,2,0,0,3,0.0,0.0,65.0,107.4,110.4,86.4,0.0,65.0,0.0
Marcel Shipp,ARI,RB,27.0,15,11,0,0,0,0,0,157,451,2.87,0,44.0,35,255,7.29,0,4,3,0,0.0,0.0,65.0,99.6,108.6,82.1,0.0,48.0,0.0
Marshall Faulk,STL,RB,32.0,16,1,0,0,0,0,0,65,292,4.49,0,58.0,44,291,6.61,1,2,1,1,1.0,0.0,64.0,108.3,115.3,86.3,0.0,50.0,0.0
Shawn Bryson,DET,RB,29.0,16,2,0,0,0,0,0,64,306,4.78,1,47.0,37,284,7.68,0,1,1,1,0.0,0.0,63.0,100.0,107.0,81.5,0.0,53.0,0.0
Jabar Gaffney,HOU,WR,25.0,16,13,0,0,0,0,0,4,13,3.25,0,90.0,55,492,8.95,2,0,0,2,0.0,0.0,63.0,117.5,120.5,90.0,0.0,67.0,0.0
Greg Lewis,PHI,WR,25.0,16,16,0,0,0,0,0,2,13,6.5,0,105.0,48,561,11.69,1,0,0,1,0.0,0.0,63.0,111.4,114.4,87.4,0.0,66.0,0.0
Deuce McAllister,NOR,RB,27.0,5,5,0,0,0,0,0,93,335,3.6,3,18.0,17,117,6.88,0,0,0,3,0.0,0.0,63.0,80.2,86.2,71.7,0.0,51.0,0.0
Patrick Pass,NWE,FB,28.0,12,4,0,0,0,0,0,54,245,4.54,3,30.0,22,227,10.32,0,2,1,3,0.0,0.0,63.0,85.2,92.2,74.2,0.0,52.0,0.0
Jermaine Wiggins,MIN,TE,30.0,16,8,0,0,0,0,0,0,0,0.0,0,92.0,69,568,8.23,1,0,0,1,0.0,0.0,63.0,131.8,134.8,97.3,0.0,17.0,0.0
Roddy White,ATL,WR,24.0,16,8,0,0,0,0,0,4,12,3.0,0,69.0,29,446,15.38,3,1,1,3,0.0,0.0,62.0,90.8,94.8,76.3,0.0,68.0,0.0
JJ Arrington,ARI,RB,22.0,15,5,0,0,0,0,0,112,370,3.3,2,34.0,25,139,5.56,0,1,1,2,0.0,0.0,61.0,85.9,92.9,73.4,0.0,54.0,0.0
AzZahir Hakim,NOR,WR,28.0,12,2,0,0,0,0,0,0,0,0.0,0,58.0,34,489,14.38,2,1,0,2,0.0,0.0,61.0,94.9,97.9,77.9,0.0,69.0,0.0
Brandon Stokley,IND,WR,29.0,15,4,0,0,0,0,0,0,0,0.0,0,67.0,41,543,13.24,1,0,0,1,0.0,0.0,60.0,101.3,104.3,80.8,0.0,70.0,0.0
Brian Griese,TAM,QB,30.0,6,6,112,174,1136,7,7,13,12,0.92,0,0.0,0,0,0.0,0,2,1,0,0.0,0.0,59.0,58.6,69.6,65.6,0.0,38.0,0.0
Steve Heiden,CLE,TE,29.0,15,13,0,0,0,0,0,0,0,0.0,0,60.0,43,401,9.33,3,0,0,3,0.0,0.0,58.0,101.1,104.1,79.6,0.0,18.0,0.0
Jamie Martin,STL,QB,35.0,8,5,124,177,1277,5,7,9,6,0.67,0,0.0,0,0,0.0,0,2,1,0,0.0,1.0,58.0,57.7,68.7,64.7,0.0,39.0,0.0
Aaron Stecker,NOR,RB,30.0,15,4,0,0,0,0,0,95,363,3.82,0,48.0,35,281,8.03,0,3,3,0,0.0,0.0,58.0,93.4,102.4,75.9,0.0,55.0,0.0
Robert Ferguson,GNB,WR,26.0,11,7,0,0,0,0,0,0,0,0.0,0,57.0,27,366,13.56,3,0,0,3,1.0,0.0,57.0,83.6,86.6,70.1,0.0,71.0,0.0
Josh Reed,BUF,WR,25.0,16,6,0,0,0,0,0,1,-3,-3.0,0,53.0,32,449,14.03,2,0,0,2,0.0,0.0,57.0,88.6,91.6,72.6,0.0,72.0,0.0
Adrian Peterson,CHI,RB,26.0,16,0,0,0,0,0,0,76,391,5.14,2,12.0,7,48,6.86,0,1,0,2,0.0,0.0,56.0,62.9,65.9,59.4,0.0,56.0,0.0
Verron Haynes,PIT,RB,26.0,14,0,0,0,0,0,0,74,274,3.7,3,17.0,11,113,10.27,0,2,1,3,0.0,0.0,55.0,65.7,72.7,60.2,0.0,57.0,0.0
Mike Sellers,WAS,TE,30.0,15,6,0,0,0,0,0,1,1,1.0,1,16.0,12,72,6.0,7,0,0,8,0.0,0.0,55.0,67.3,67.3,61.3,0.0,19.0,0.0
Arnaz Battle,SFO,WR,25.0,10,8,2,2,27,0,0,8,11,1.38,0,54.0,32,363,11.34,3,1,1,3,0.0,0.0,54.0,86.5,90.5,70.5,0.0,73.0,0.0
Ladell Betts,WAS,RB,26.0,12,0,0,0,0,0,0,89,338,3.8,1,17.0,10,78,7.8,1,3,3,3,0.0,0.0,54.0,63.6,69.6,58.6,0.0,58.0,0.0
Maurice Hicks,SFO,RB,27.0,14,3,0,0,0,0,0,59,308,5.22,3,16.0,12,47,3.92,0,0,0,3,0.0,0.0,54.0,65.5,68.5,59.5,0.0,59.0,0.0
Devery Henderson,NOR,WR,23.0,15,3,0,0,0,0,0,1,9,9.0,0,50.0,22,343,15.59,3,0,0,3,0.0,0.0,53.0,75.2,78.2,64.2,0.0,75.0,0.0
Kyle Johnson,DEN,FB,27.0,16,14,0,0,0,0,0,4,9,2.25,1,31.0,17,160,9.41,5,0,0,6,0.0,0.0,53.0,69.9,72.9,61.4,0.0,60.0,0.0
Shaun McDonald,STL,WR,24.0,16,2,0,0,0,0,0,1,7,7.0,0,74.0,46,523,11.37,0,1,0,0,0.0,0.0,53.0,99.0,102.0,76.0,0.0,76.0,0.0
Koren Robinson,MIN,WR,25.0,14,5,0,0,0,0,0,4,27,6.75,1,37.0,22,347,15.77,1,2,1,3,0.0,0.0,53.0,75.4,79.4,64.4,0.0,74.0,0.0
Tim Dwight,NWE,WR,30.0,16,1,0,0,0,0,0,4,11,2.75,0,34.0,19,332,17.47,3,1,0,3,0.0,0.0,52.0,71.3,74.3,61.8,0.0,77.0,0.0
DJ Hackett,SEA,WR,24.0,13,3,0,0,0,0,0,0,0,0.0,0,43.0,28,400,14.29,2,0,0,2,0.0,0.0,52.0,80.0,83.0,66.0,0.0,78.0,0.0
Michael Turner,SDG,RB,23.0,16,0,0,0,0,0,0,57,335,5.88,3,1.0,0,0,0.0,0,0,0,3,0.0,0.0,52.0,51.5,54.5,51.5,0.0,61.0,0.0
Troy Williamson,MIN,WR,22.0,14,3,0,0,0,0,0,3,28,9.33,0,52.0,24,372,15.5,2,0,0,2,0.0,0.0,52.0,76.0,79.0,64.0,0.0,79.0,0.0
Charlie Frye,CLE,QB,24.0,7,5,98,164,1002,4,5,18,60,3.33,1,0.0,0,0,0.0,0,7,4,1,0.0,0.0,50.0,50.1,62.1,55.1,0.0,40.0,0.0
Brandon Jacobs,NYG,RB,23.0,16,0,0,0,0,0,0,38,99,2.61,7,0.0,0,0,0.0,0,1,1,7,0.0,0.0,50.0,49.9,50.9,49.9,0.0,62.0,0.0
Jeb Putzier,DEN,TE,26.0,16,4,0,0,0,0,0,0,0,0.0,0,58.0,37,481,13.0,0,1,0,0,1.0,0.0,50.0,87.1,90.1,68.6,0.0,20.0,0.0
Jeff Garcia,DET,QB,35.0,6,5,102,173,937,3,6,17,51,3.0,1,0.0,0,0,0.0,0,1,0,1,0.0,0.0,49.0,48.6,57.6,54.6,0.0,41.0,0.0
Bryant Johnson,ARI,WR,24.0,14,4,0,0,0,0,0,1,0,0.0,0,72.0,40,432,10.8,1,0,0,1,0.0,0.0,49.0,89.2,92.2,69.2,0.0,80.0,0.0
Alex Smith,TAM,TE,23.0,16,10,0,0,0,0,0,0,0,0.0,0,61.0,41,367,8.95,2,0,0,2,0.0,0.0,49.0,89.7,92.7,69.2,0.0,21.0,0.0
Courtney Anderson,OAK,TE,25.0,14,13,0,0,0,0,0,0,0,0.0,0,48.0,24,303,12.63,3,1,0,3,0.0,0.0,48.0,72.3,75.3,60.3,0.0,22.0,0.0
Ryan Fitzpatrick,STL,QB,23.0,4,3,76,135,777,4,8,14,64,4.57,2,0.0,0,0,0.0,0,3,1,2,0.0,0.0,47.0,47.5,59.5,55.5,0.0,42.0,0.0
Justin Gage,CHI,WR,24.0,15,11,0,0,0,0,0,0,0,0.0,0,55.0,31,346,11.16,2,0,0,2,0.0,0.0,47.0,77.6,80.6,62.1,0.0,81.0,0.0
Cedric Houston,NYJ,RB,23.0,12,4,0,0,0,0,0,81,302,3.73,2,10.0,8,66,8.25,0,1,1,2,0.0,0.0,47.0,54.8,58.8,50.8,0.0,63.0,0.0
Matt Schaub,ATL,QB,24.0,16,1,33,64,495,4,0,9,76,8.44,0,0.0,0,0,0.0,0,1,1,0,0.0,3.0,47.0,47.4,51.4,47.4,0.0,43.0,0.0
Zachary Hilton,NOR,TE,25.0,15,6,0,0,0,0,0,0,0,0.0,0,56.0,35,396,11.31,1,0,0,1,0.0,0.0,46.0,80.6,83.6,63.1,0.0,23.0,0.0
Ryan Moats,PHI,RB,23.0,7,1,0,0,0,0,0,55,278,5.05,3,6.0,4,7,1.75,0,3,1,3,0.0,0.0,45.0,48.5,52.5,46.5,0.0,64.0,0.0
Cedrick Wilson,PIT,WR,27.0,16,1,0,0,0,0,0,1,0,0.0,0,53.0,26,451,17.35,0,1,0,0,0.0,0.0,45.0,71.1,74.1,58.1,0.0,82.0,0.0
Patrick Crayton,DAL,WR,26.0,11,0,0,0,0,0,0,1,0,0.0,0,35.0,22,341,15.5,2,3,1,2,0.0,0.0,44.0,66.1,70.1,55.1,0.0,83.0,0.0
Wes Welker,MIA,WR,24.0,16,1,0,0,0,0,0,1,5,5.0,0,52.0,29,434,14.97,0,5,0,0,0.0,0.0,44.0,72.9,75.9,58.4,0.0,84.0,0.0
Travis Henry,TEN,RB,27.0,10,1,0,0,0,0,0,88,335,3.81,0,20.0,13,117,9.0,0,2,1,0,0.0,0.0,43.0,56.2,63.2,49.7,0.0,65.0,0.0
Dominic Rhodes,IND,RB,26.0,13,1,0,0,0,0,0,40,118,2.95,4,16.0,12,88,7.33,0,2,1,4,0.0,0.0,43.0,54.6,58.6,48.6,0.0,66.0,0.0
Reggie Williams,JAX,WR,22.0,16,7,0,0,0,0,0,2,3,1.5,0,63.0,35,445,12.71,0,2,1,0,0.0,0.0,43.0,77.8,81.8,60.3,0.0,85.0,0.0
Daniel Graham,NWE,TE,27.0,11,9,0,0,0,0,0,0,0,0.0,0,25.0,16,235,14.69,3,1,0,3,0.0,0.0,42.0,57.5,60.5,49.5,0.0,25.0,0.0
Brandon Jones,TEN,WR,23.0,10,8,0,0,0,0,0,1,1,1.0,0,47.0,23,299,13.0,2,0,0,2,0.0,0.0,42.0,65.0,68.0,53.5,0.0,87.0,0.0
David Martin,GNB,TE,26.0,12,8,0,0,0,0,0,0,0,0.0,0,39.0,27,224,8.3,3,0,0,3,1.0,0.0,42.0,69.4,72.4,55.9,0.0,24.0,0.0
Scottie Vines,DET,WR,26.0,13,11,0,0,0,0,0,1,7,7.0,0,71.0,40,417,10.43,0,0,0,0,0.0,0.0,42.0,82.4,85.4,62.4,0.0,86.0,0.0
Roydell Williams,TEN,WR,24.0,10,2,0,0,0,0,0,0,0,0.0,0,39.0,21,299,14.24,2,0,0,2,0.0,0.0,42.0,62.9,65.9,52.4,0.0,88.0,0.0
Donald Lee,GNB,TE,25.0,15,5,0,0,0,0,0,0,0,0.0,0,55.0,33,294,8.91,2,0,0,2,0.0,0.0,41.0,74.4,77.4,57.9,0.0,26.0,0.0
Alvin Pearman,JAX,RB,23.0,16,0,0,0,0,0,0,39,149,3.82,1,36.0,32,240,7.5,0,4,2,1,0.0,0.0,41.0,72.9,80.9,56.9,0.0,67.0,0.0
Ahman Green,GNB,RB,28.0,5,5,0,0,0,0,0,77,255,3.31,0,27.0,19,147,7.74,0,1,0,0,0.0,0.0,40.0,59.2,65.2,49.7,0.0,68.0,0.0
LaBrandon Toefield,JAX,RB,25.0,9,2,0,0,0,0,0,36,142,3.94,4,7.0,3,17,5.67,0,0,0,4,0.0,0.0,40.0,42.9,45.9,41.4,0.0,69.0,0.0
Keary Colbert,CAR,WR,23.0,16,16,0,0,0,0,0,1,6,6.0,0,55.0,25,282,11.28,2,1,1,2,0.0,0.0,39.0,63.8,67.8,51.3,0.0,89.0,0.0
Vernand Morency,HOU,RB,25.0,12,1,0,0,0,0,0,46,184,4.0,2,15.0,10,87,8.7,0,1,0,2,0.0,0.0,39.0,49.1,52.1,44.1,0.0,70.0,0.0
Bo Scaife,TEN,TE,24.0,16,5,0,0,0,0,0,0,0,0.0,0,56.0,37,273,7.38,2,0,0,2,0.0,0.0,39.0,76.3,79.3,57.8,0.0,27.0,0.0
Nate Burleson,MIN,WR,24.0,12,9,0,0,0,0,0,2,-6,-3.0,0,52.0,30,328,10.93,1,0,0,1,0.0,0.0,38.0,68.2,71.2,53.2,0.0,90.0,0.0
Reche Caldwell,SDG,WR,26.0,16,2,0,0,0,0,0,2,10,5.0,0,43.0,28,352,12.57,1,2,2,1,0.0,0.0,38.0,66.2,71.2,52.2,0.0,91.0,0.0
Zack Crockett,OAK,FB,33.0,16,10,0,0,0,0,0,60,208,3.47,1,18.0,13,111,8.54,0,1,0,1,0.0,0.0,38.0,50.9,56.9,44.4,0.0,71.0,0.0
Bryan Fletcher,IND,TE,26.0,16,12,0,0,0,0,0,0,0,0.0,0,27.0,18,202,11.22,3,0,0,3,0.0,0.0,38.0,56.2,59.2,47.2,0.0,28.0,0.0
Maurice Morris,SEA,RB,26.0,16,2,0,0,0,0,0,71,288,4.06,1,6.0,5,48,9.6,0,0,1,1,0.0,0.0,38.0,42.6,46.6,40.1,0.0,72.0,0.0
Michael Clayton,TAM,WR,23.0,14,10,0,0,0,0,0,1,2,2.0,0,55.0,32,372,11.63,0,1,0,0,0.0,0.0,37.0,69.4,72.4,53.4,0.0,92.0,0.0
Kevin Faulk,NWE,RB,29.0,8,2,0,0,0,0,0,51,145,2.84,0,37.0,29,260,8.97,0,3,2,0,0.0,0.0,37.0,65.5,73.5,51.0,0.0,73.0,0.0
Courtney Roby,TEN,WR,22.0,13,6,0,0,0,0,0,2,16,8.0,0,43.0,21,289,13.76,1,1,0,1,0.0,0.0,37.0,57.5,60.5,47.0,0.0,94.0,0.0
Mike Williams,DET,WR,21.0,14,4,0,0,0,0,0,0,0,0.0,0,57.0,29,350,12.07,1,2,2,1,0.0,0.0,37.0,66.0,71.0,51.5,0.0,93.0,0.0
Doug Jolley,NYJ,TE,26.0,16,7,0,0,0,0,0,0,0,0.0,0,50.0,29,324,11.17,1,1,1,1,0.0,0.0,36.0,65.4,69.4,50.9,0.0,29.0,0.0
Desmond Clark,CHI,TE,28.0,16,16,0,0,0,0,0,0,0,0.0,0,49.0,24,229,9.54,2,0,0,2,0.0,0.0,35.0,58.9,61.9,46.9,0.0,30.0,0.0
Frisman Jackson,CLE,WR,26.0,12,0,0,0,0,0,0,0,0,0.0,0,41.0,24,287,11.96,1,0,0,1,0.0,0.0,35.0,58.7,61.7,46.7,0.0,95.0,0.0
Justin Griffith,ATL,FB,25.0,16,15,0,0,0,0,0,15,65,4.33,0,34.0,21,111,5.29,3,1,1,3,0.0,0.0,34.0,54.6,58.6,44.1,0.0,74.0,0.0
Ike Hilliard,TAM,WR,29.0,16,2,0,0,0,0,0,0,0,0.0,0,53.0,35,282,8.06,1,0,0,1,0.0,0.0,34.0,69.2,72.2,51.7,0.0,96.0,0.0
Tim Rattay,SFO,QB,28.0,4,4,56,97,667,5,6,7,18,2.57,0,0.0,0,0,0.0,0,3,1,0,0.0,0.0,34.0,34.5,44.5,40.5,0.0,44.0,0.0
Jerald Sowell,NYJ,FB,31.0,16,14,0,0,0,0,0,1,1,1.0,1,38.0,28,155,5.54,2,1,0,3,0.0,0.0,34.0,61.6,64.6,47.6,0.0,75.0,0.0
Chris Baker,NYJ,TE,26.0,8,8,0,0,0,0,0,0,0,0.0,0,25.0,18,269,14.94,1,1,0,1,0.0,0.0,33.0,50.9,53.9,41.9,0.0,32.0,0.0
Adam Bergen,ARI,TE,22.0,16,9,0,0,0,0,0,0,0,0.0,0,43.0,28,270,9.64,1,0,0,1,0.0,0.0,33.0,61.0,64.0,47.0,0.0,31.0,0.0
Ron Dayne,DEN,RB,27.0,10,0,0,0,0,0,0,53,270,5.09,1,3.0,3,17,5.67,0,1,1,1,0.0,0.0,33.0,35.7,39.7,34.2,0.0,76.0,0.0
Troy Walters,IND,WR,29.0,16,1,0,0,0,0,0,0,0,0.0,0,19.0,14,152,10.86,3,0,0,3,0.0,0.0,33.0,47.2,50.2,40.2,0.0,97.0,0.0
Rock Cartwright,WAS,FB,26.0,16,0,0,0,0,0,0,27,199,7.37,2,4.0,2,23,11.5,0,1,1,2,0.0,0.0,32.0,34.2,38.2,33.2,0.0,77.0,0.0
Heath Evans,2TM,FB,27.0,12,3,0,0,0,0,0,52,192,3.69,0,17.0,14,105,7.5,0,0,0,0,1.0,0.0,32.0,45.7,51.7,38.7,0.0,78.0,0.0
Billy McMullen,PHI,WR,25.0,16,0,0,0,0,0,0,0,0,0.0,0,38.0,18,268,14.89,1,1,1,1,0.0,0.0,31.0,48.8,52.8,39.8,0.0,98.0,0.0
Obafemi Ayanbadejo,ARI,FB,30.0,16,2,0,0,0,0,0,22,46,2.09,0,45.0,34,231,6.79,0,1,1,0,2.0,0.0,30.0,63.7,67.7,46.7,0.0,81.0,0.0
Ciatrick Fason,MIN,RB,23.0,13,0,0,0,0,0,0,32,62,1.94,4,0.0,0,0,0.0,0,1,0,4,0.0,0.0,30.0,30.2,30.2,30.2,0.0,80.0,0.0
Kris Mangum,CAR,TE,32.0,14,9,0,0,0,0,0,0,0,0.0,0,35.0,23,202,8.78,2,0,1,2,0.0,0.0,30.0,53.2,57.2,41.7,0.0,33.0,0.0
Lorenzo Neal,SDG,FB,35.0,16,15,0,0,0,0,0,29,98,3.38,0,29.0,24,145,6.04,1,0,0,1,0.0,0.0,30.0,54.3,57.3,42.3,0.0,79.0,0.0
Sage Rosenfels,MIA,QB,27.0,4,1,34,61,462,4,3,6,15,2.5,0,0.0,0,0,0.0,0,1,0,0,0.0,0.0,30.0,30.0,36.0,33.0,0.0,45.0,0.0
Johnnie Morton,SFO,WR,34.0,13,10,0,0,0,0,0,0,0,0.0,0,44.0,21,288,13.71,0,0,0,0,0.0,0.0,29.0,49.8,52.8,39.3,0.0,99.0,0.0
Michael Gaines,CAR,TE,25.0,11,6,0,0,0,0,0,0,0,0.0,0,16.0,12,155,12.92,2,0,0,2,0.0,0.0,28.0,39.5,42.5,33.5,0.0,34.0,0.0
Nick Goings,CAR,RB,27.0,16,1,0,0,0,0,0,37,133,3.59,0,20.0,14,151,10.79,0,1,0,0,0.0,0.0,28.0,42.4,48.4,35.4,0.0,82.0,0.0
Lamar Gordon,PHI,RB,25.0,14,4,0,0,0,0,0,54,182,3.37,1,17.0,11,79,7.18,0,3,2,1,0.0,0.0,28.0,39.1,44.1,33.6,0.0,83.0,0.0
Shaud Williams,BUF,RB,25.0,16,0,0,0,0,0,0,45,161,3.58,0,23.0,17,118,6.94,0,0,0,0,0.0,0.0,28.0,44.9,50.9,36.4,0.0,84.0,0.0
Bubba Franks,GNB,TE,27.0,10,8,0,0,0,0,0,0,0,0.0,0,39.0,25,207,8.28,1,0,0,1,0.0,0.0,27.0,51.7,54.7,39.2,0.0,35.0,0.0
Quincy Morgan,PIT,WR,28.0,16,0,0,0,0,0,0,0,0,0.0,0,18.0,9,150,16.67,2,1,0,2,0.0,0.0,27.0,36.0,39.0,31.5,0.0,101.0,0.0
Billy Volek,TEN,QB,29.0,6,1,50,88,474,4,2,1,3,3.0,0,0.0,0,0,0.0,0,3,2,0,0.0,0.0,27.0,27.3,34.3,29.3,0.0,46.0,0.0
Kevin Walter,CIN,WR,24.0,16,2,0,0,0,0,0,0,0,0.0,0,29.0,19,211,11.11,1,0,0,1,0.0,0.0,27.0,46.1,49.1,36.6,0.0,100.0,0.0
Cedric Benson,CHI,RB,23.0,9,1,0,0,0,0,0,67,272,4.06,0,1.0,1,3,3.0,0,1,1,0,0.0,0.0,26.0,26.5,30.5,26.0,0.0,86.0,0.0
Bernard Berrian,CHI,WR,25.0,11,2,0,0,0,0,0,2,31,15.5,0,25.0,13,246,18.92,0,1,1,0,0.0,0.0,26.0,38.7,42.7,32.2,0.0,102.0,0.0
Jerricho Cotchery,NYJ,WR,23.0,16,1,0,0,0,0,0,1,4,4.0,0,32.0,19,251,13.21,0,2,0,0,0.0,0.0,26.0,44.5,47.5,35.0,0.0,104.0,0.0
Jeremi Johnson,CIN,FB,25.0,16,11,0,0,0,0,0,8,14,1.75,0,19.0,12,65,5.42,3,2,0,3,0.0,0.0,26.0,37.9,37.9,31.9,0.0,85.0,0.0
Jarrett Payton,TEN,RB,25.0,13,0,0,0,0,0,0,33,105,3.18,2,10.0,6,30,5.0,0,0,0,2,0.0,0.0,26.0,31.5,34.5,28.5,0.0,87.0,0.0
Charles Rogers,DET,WR,24.0,9,3,0,0,0,0,0,0,0,0.0,0,31.0,14,197,14.07,1,0,0,1,0.0,0.0,26.0,39.7,42.7,32.7,0.0,103.0,0.0
Jim Sorgi,IND,QB,25.0,5,0,42,61,444,3,1,12,1,0.08,0,0.0,0,0,0.0,0,1,1,0,0.0,0.0,26.0,25.9,30.9,26.9,0.0,47.0,0.0
Andre Davis,NWE,WR,26.0,9,4,0,0,0,0,0,0,0,0.0,0,24.0,9,190,21.11,1,0,0,1,0.0,0.0,25.0,34.0,37.0,29.5,0.0,107.0,0.0
