player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,targets,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Kordell Stewart,PIT,QB,30.0,7,5,109,166,1155,6,6,43,191,4.44,2,1.0,0,0,0.0,0,4,2,2,0.0,1.0,87.0,87.3,101.3,93.3,0.0,31.0,0.0
James Allen,HOU,RB,27.0,16,5,1,2,5,1,0,155,519,3.35,0,57.0,47,302,6.43,0,1,1,0,1.0,0.0,86.0,133.3,140.3,109.8,0.0,40.0,0.0
James Mungro,IND,RB,24.0,9,1,0,0,0,0,0,97,336,3.46,8,16.0,13,81,6.23,0,3,2,8,0.0,0.0,86.0,98.7,103.7,92.2,0.0,41.0,0.0
Andre Davis,CLE,WR,23.0,16,4,0,0,0,0,0,3,7,2.33,0,72.0,37,420,11.35,6,1,0,7,0.0,0.0,85.0,121.7,124.7,103.2,0.0,57.0,0.0
Antonio Freeman,PHI,WR,30.0,16,1,0,0,0,0,0,0,0,0.0,0,80.0,46,600,13.04,4,0,0,4,0.0,0.0,84.0,130.0,133.0,107.0,0.0,59.0,0.0
Shane Matthews,WAS,QB,32.0,8,7,124,237,1251,11,6,12,31,2.58,0,1.0,1,-13,-13.0,0,1,0,0,0.0,0.0,84.0,84.8,93.8,90.3,0.0,32.0,0.0
Santana Moss,NYJ,WR,23.0,15,3,0,0,0,0,0,7,48,6.86,0,52.0,30,433,14.43,4,2,0,6,0.0,0.0,84.0,114.1,117.1,99.1,0.0,58.0,0.0
Antwaan Randle El,PIT,WR,23.0,16,0,7,8,45,0,0,19,134,7.05,0,65.0,47,489,10.4,2,4,2,3,0.0,2.0,82.0,129.1,137.1,105.6,0.0,60.0,0.0
TJ Duckett,ATL,RB,21.0,12,3,0,0,0,0,0,130,507,3.9,4,11.0,9,61,6.78,0,0,0,4,0.0,0.0,81.0,89.8,92.8,85.3,0.0,42.0,0.0
Patrick Ramsey,WAS,QB,23.0,9,5,117,227,1539,9,8,13,-1,-0.08,1,0.0,0,0,0.0,0,9,5,1,0.0,1.0,79.0,79.5,95.5,87.5,0.0,33.0,0.0
AzZahir Hakim,DET,WR,25.0,10,10,0,0,0,0,0,4,3,0.75,0,82.0,37,541,14.62,3,0,0,4,0.0,0.0,78.0,115.4,118.4,96.9,0.0,61.0,0.0
Mike Anderson,DEN,RB,29.0,15,12,0,0,0,0,0,84,386,4.6,2,24.0,18,167,9.28,2,2,1,4,0.0,0.0,77.0,95.3,102.3,86.3,0.0,43.0,0.0
Jerome Pathon,NOR,WR,27.0,14,13,0,0,0,0,0,0,0,0.0,0,80.0,43,523,12.16,4,0,0,4,0.0,0.0,76.0,119.3,122.3,97.8,0.0,62.0,0.0
Quincy Carter,DAL,QB,25.0,7,7,125,221,1465,7,8,27,91,3.37,0,0.0,0,0,0.0,0,5,3,0,0.0,0.0,74.0,73.7,87.7,81.7,0.0,34.0,0.0
Dante Hall,KAN,WR,24.0,16,0,0,0,0,0,0,11,54,4.91,0,35.0,20,322,16.1,3,3,0,6,0.0,0.0,74.0,93.6,96.6,83.6,0.0,63.0,0.0
Jonathan Wells,HOU,RB,23.0,16,11,0,0,0,0,0,197,529,2.69,3,12.0,9,48,5.33,0,3,1,3,0.0,0.0,74.0,82.7,86.7,78.2,0.0,44.0,0.0
Mike McMahon,DET,QB,23.0,8,4,62,147,874,7,9,14,96,6.86,3,1.0,1,7,7.0,0,4,1,3,0.0,1.0,73.0,74.3,87.3,82.8,0.0,35.0,0.0
Ricky Proehl,STL,WR,34.0,16,2,0,1,0,0,0,0,0,0.0,0,70.0,43,466,10.84,4,0,0,4,0.0,0.0,71.0,113.6,116.6,92.1,0.0,64.0,0.0
Thomas Jones,ARI,RB,24.0,9,9,0,0,0,0,0,138,511,3.7,2,30.0,20,113,5.65,0,3,2,2,0.0,0.0,70.0,90.4,98.4,80.4,0.0,45.0,0.0
Ashley Lelie,DEN,WR,22.0,16,1,0,0,0,0,0,4,40,10.0,0,53.0,35,525,15.0,2,0,0,2,0.0,0.0,69.0,103.5,106.5,86.0,0.0,65.0,0.0
Kevin Dyson,TEN,WR,27.0,11,11,0,0,0,0,0,2,-4,-2.0,0,69.0,41,460,11.22,4,1,1,4,0.0,0.0,68.0,108.6,112.6,88.1,0.0,66.0,0.0
James McKnight,MIA,WR,30.0,15,9,0,0,0,0,0,7,58,8.29,0,47.0,29,528,18.21,2,2,2,2,0.0,0.0,67.0,95.6,100.6,81.1,0.0,67.0,0.0
Bobby Engram,SEA,WR,29.0,15,6,0,0,0,0,0,0,0,0.0,0,72.0,50,619,12.38,0,2,1,1,0.0,0.0,66.0,115.9,119.9,90.9,0.0,69.0,0.0
Chad Hutchinson,DAL,QB,25.0,9,9,127,250,1555,7,8,18,74,4.11,0,0.0,0,0,0.0,0,12,8,0,0.0,0.0,66.0,65.6,84.6,73.6,0.0,36.0,0.0
Joe Jurevicius,TAM,WR,28.0,15,3,0,0,0,0,0,0,0,0.0,0,52.0,37,423,11.43,4,1,0,4,0.0,0.0,66.0,103.3,106.3,84.8,0.0,68.0,0.0
Dee Brown,CAR,RB,24.0,14,3,0,1,0,0,1,102,360,3.53,4,33.0,17,86,5.06,1,4,4,5,0.0,0.0,65.0,81.6,89.6,74.1,0.0,46.0,0.0
Bobby Shaw,JAX,WR,27.0,16,10,0,0,0,0,0,0,0,0.0,0,74.0,44,525,11.93,1,1,0,2,0.0,0.0,65.0,108.5,111.5,86.5,0.0,70.0,0.0
Ron Dayne,NYG,RB,24.0,16,1,0,0,0,0,0,125,428,3.42,3,12.0,11,49,4.45,0,1,1,3,0.0,0.0,64.0,74.7,78.7,69.2,0.0,47.0,0.0
Qadry Ismail,IND,WR,32.0,14,14,0,0,0,0,0,0,0,0.0,0,84.0,44,462,10.5,3,0,0,3,0.0,0.0,64.0,108.2,111.2,86.2,0.0,71.0,0.0
Dorsey Levens,PHI,RB,32.0,16,0,0,2,0,0,0,75,411,5.48,1,28.0,19,124,6.53,1,1,1,2,0.0,0.0,64.0,82.5,89.5,73.0,0.0,48.0,0.0
Ernie Conwell,STL,TE,30.0,16,11,0,0,0,0,0,6,30,5.0,1,48.0,34,419,12.32,2,0,0,3,0.0,0.0,63.0,96.9,99.9,79.9,0.0,12.0,0.0
Lamar Gordon,STL,RB,22.0,13,5,0,0,0,0,0,65,228,3.51,1,38.0,30,278,9.27,2,4,3,3,0.0,0.0,63.0,92.6,101.6,77.6,0.0,49.0,0.0
Itula Mili,SEA,TE,29.0,16,12,0,0,0,0,0,0,0,0.0,0,64.0,43,508,11.81,2,1,0,2,0.0,0.0,63.0,105.8,108.8,84.3,0.0,13.0,0.0
LaMont Jordan,NYJ,RB,24.0,14,0,0,0,0,0,0,84,316,3.76,3,23.0,17,160,9.41,0,4,2,3,0.0,0.0,62.0,78.6,86.6,70.1,0.0,50.0,0.0
Ray Lucas,MIA,QB,30.0,7,6,92,160,1045,4,6,36,126,3.5,2,0.0,0,0,0.0,0,8,4,2,0.0,0.0,62.0,62.4,78.4,68.4,0.0,37.0,0.0
Deion Branch,NWE,WR,23.0,13,7,0,0,0,0,0,2,0,0.0,0,68.0,43,489,11.37,2,1,0,2,0.0,0.0,61.0,103.9,106.9,82.4,0.0,72.0,0.0
Josh Reed,BUF,WR,22.0,16,2,0,0,0,0,0,0,0,0.0,0,59.0,37,509,13.76,2,1,1,2,0.0,0.0,61.0,97.9,101.9,79.4,0.0,73.0,0.0
Tyrone Wheatley,OAK,RB,30.0,14,0,0,0,0,0,0,108,419,3.88,2,20.0,12,71,5.92,0,1,0,2,0.0,0.0,61.0,73.0,76.0,67.0,0.0,51.0,0.0
Drew Bennett,TEN,WR,24.0,16,7,0,0,0,0,0,0,0,0.0,0,64.0,33,478,14.48,2,0,0,2,0.0,0.0,60.0,92.8,95.8,76.3,0.0,76.0,0.0
David Boston,ARI,WR,24.0,8,8,0,0,0,0,0,2,29,14.5,0,75.0,32,512,16.0,1,0,0,1,0.0,0.0,60.0,92.1,95.1,76.1,0.0,74.0,0.0
Zack Crockett,OAK,FB,30.0,16,0,0,0,0,0,0,40,118,2.95,8,0.0,0,0,0.0,0,0,0,8,0.0,0.0,60.0,59.8,62.8,59.8,0.0,52.0,0.0
Jabar Gaffney,HOU,WR,22.0,16,14,1,1,39,1,0,0,0,0.0,0,81.0,41,483,11.78,1,1,1,1,1.0,0.0,60.0,100.9,104.9,80.4,0.0,75.0,0.0
Chris Redman,BAL,QB,25.0,6,6,97,182,1034,7,3,10,8,0.8,0,0.0,0,0,0.0,0,5,2,0,0.0,0.0,60.0,60.2,68.2,63.2,0.0,38.0,0.0
Chad Lewis,PHI,TE,31.0,16,16,0,0,0,0,0,0,0,0.0,0,67.0,42,398,9.48,3,2,2,3,2.0,0.0,58.0,99.8,104.8,78.8,0.0,14.0,0.0
Johnnie Morton,KAN,WR,31.0,14,14,0,0,0,0,0,10,124,12.4,0,64.0,29,397,13.69,1,0,0,1,0.0,0.0,58.0,87.1,93.1,72.6,0.0,77.0,0.0
Stephen Alexander,SDG,TE,27.0,14,14,0,0,0,0,0,0,0,0.0,0,76.0,45,510,11.33,1,1,0,1,0.0,0.0,57.0,102.0,105.0,79.5,0.0,15.0,0.0
Trevor Gaylor,ATL,WR,25.0,13,2,0,0,0,0,0,0,0,0.0,0,54.0,25,385,15.4,3,0,0,3,0.0,0.0,57.0,81.5,84.5,69.0,0.0,78.0,0.0
Anthony Becht,NYJ,TE,25.0,16,15,0,0,0,0,0,0,0,0.0,0,44.0,28,243,8.68,5,0,0,5,1.0,0.0,56.0,84.3,87.3,70.3,0.0,16.0,0.0
Steve Beuerlein,DEN,QB,37.0,8,3,68,117,925,6,5,5,9,1.8,1,0.0,0,0,0.0,0,4,1,1,0.0,0.0,56.0,55.9,64.9,60.9,0.0,39.0,0.0
Larry Centers,BUF,FB,34.0,16,7,0,0,0,0,0,11,56,5.09,2,63.0,43,388,9.02,0,0,0,2,0.0,0.0,56.0,99.4,102.4,77.9,0.0,53.0,0.0
Kelly Holcomb,CLE,QB,29.0,4,2,64,106,790,8,4,8,9,1.13,0,0.0,0,0,0.0,0,1,1,0,0.0,0.0,55.0,54.5,62.5,58.5,0.0,40.0,0.0
Frank Sanders,ARI,WR,29.0,12,12,0,0,0,0,0,3,2,0.67,0,58.0,34,400,11.76,2,0,0,2,1.0,0.0,54.0,88.2,91.2,71.2,0.0,79.0,0.0
AJ Feeley,PHI,QB,25.0,6,5,86,154,1011,6,5,12,6,0.5,0,0.0,0,0,0.0,0,2,1,0,0.0,0.0,53.0,53.0,62.0,58.0,0.0,42.0,0.0
TJ Houshmandzadeh,CIN,WR,25.0,16,5,0,0,0,0,0,0,0,0.0,0,69.0,41,492,12.0,1,3,1,1,0.0,0.0,53.0,94.2,98.2,73.7,0.0,80.0,0.0
Doug Jolley,OAK,TE,23.0,16,3,0,0,0,0,0,0,0,0.0,0,37.0,32,409,12.78,2,0,0,2,0.0,0.0,53.0,84.9,87.9,68.9,0.0,17.0,0.0
Jamie Martin,STL,QB,32.0,5,2,124,195,1216,7,10,5,6,1.2,0,0.0,0,0,0.0,0,2,2,0,0.0,0.0,53.0,53.2,68.2,63.2,0.0,41.0,0.0
Ladell Betts,WAS,RB,23.0,11,0,0,0,0,0,0,65,307,4.72,1,17.0,12,154,12.83,0,2,0,1,0.0,0.0,52.0,64.1,70.1,58.1,0.0,54.0,0.0
Aveion Cason,DET,RB,23.0,10,3,0,0,0,0,0,26,107,4.12,0,32.0,19,288,15.16,2,0,0,2,0.0,0.0,52.0,70.5,76.5,61.0,0.0,55.0,0.0
Trent Dilfer,SEA,QB,30.0,6,6,94,168,1182,4,6,10,27,2.7,0,0.0,0,0,0.0,0,2,1,0,0.0,0.0,52.0,52.0,62.0,58.0,0.0,43.0,0.0
Jake Reed,NOR,WR,35.0,14,2,0,0,0,0,0,0,0,0.0,0,47.0,21,360,17.14,3,1,1,3,0.0,0.0,52.0,73.0,77.0,62.5,0.0,81.0,0.0
Mikhael Ricks,DET,TE,28.0,14,12,0,0,0,0,0,0,0,0.0,0,68.0,27,339,12.56,3,0,0,3,0.0,0.0,52.0,78.9,81.9,65.4,0.0,18.0,0.0
Ike Hilliard,NYG,WR,26.0,7,7,0,0,0,0,0,1,7,7.0,0,47.0,27,386,14.3,2,0,0,2,0.0,0.0,51.0,78.3,81.3,64.8,0.0,82.0,0.0
Brandon Stokley,BAL,WR,26.0,8,5,0,0,0,0,0,6,31,5.17,0,52.0,24,357,14.88,2,1,1,2,0.0,0.0,49.0,72.8,76.8,60.8,0.0,83.0,0.0
Ron Dixon,NYG,WR,26.0,10,3,0,0,0,0,0,0,0,0.0,0,36.0,22,377,17.14,2,1,1,2,0.0,0.0,48.0,69.7,73.7,58.7,0.0,84.0,0.0
Leon Johnson,CHI,RB,28.0,16,4,1,1,27,0,0,103,329,3.19,1,27.0,16,125,7.81,0,3,2,1,0.0,0.0,48.0,64.5,72.5,56.5,0.0,56.0,0.0
Cory Schlesinger,DET,FB,30.0,16,14,0,0,0,0,0,49,139,2.84,2,54.0,35,263,7.51,0,2,2,2,0.0,0.0,48.0,83.2,91.2,65.7,0.0,57.0,0.0
Wesley Walls,CAR,TE,36.0,15,14,0,0,0,0,0,0,0,0.0,0,36.0,19,241,12.68,4,0,0,4,0.0,0.0,48.0,67.1,70.1,57.6,0.0,19.0,0.0
Robert Ferguson,GNB,WR,23.0,16,1,0,0,0,0,0,0,0,0.0,0,52.0,22,293,13.32,3,0,0,3,0.0,0.0,47.0,69.3,72.3,58.3,0.0,85.0,0.0
Jim Kleinsasser,MIN,TE,25.0,14,12,0,0,0,0,0,6,17,2.83,0,50.0,37,393,10.62,1,0,0,1,0.0,0.0,47.0,84.0,87.0,65.5,0.0,20.0,0.0
Kevin Lockett,2TM,WR,28.0,13,4,1,1,14,1,0,0,0,0.0,0,42.0,16,205,12.81,4,1,1,4,0.0,0.0,47.0,63.1,67.1,55.1,0.0,86.0,0.0
Chris Chandler,CHI,QB,37.0,9,7,103,161,1023,4,4,10,32,3.2,0,0.0,0,0,0.0,0,3,3,0,0.0,0.0,46.0,46.1,56.1,50.1,0.0,44.0,0.0
Troy Hambrick,DAL,RB,26.0,16,0,0,0,0,0,0,79,317,4.01,1,24.0,21,99,4.71,0,2,1,1,0.0,0.0,46.0,66.6,70.6,56.1,0.0,58.0,0.0
Bob Christian,ATL,FB,34.0,15,10,0,0,0,0,0,31,119,3.84,3,24.0,13,174,13.38,0,1,1,3,0.0,0.0,45.0,58.3,65.3,51.8,0.0,59.0,0.0
Ken Dilger,TAM,TE,31.0,16,15,0,0,0,0,0,0,0,0.0,0,48.0,34,329,9.68,2,1,0,2,0.0,0.0,45.0,78.9,81.9,61.9,0.0,22.0,0.0
Tony Fisher,GNB,RB,23.0,15,1,0,0,0,0,0,70,283,4.04,2,22.0,18,70,3.89,0,2,1,2,0.0,0.0,45.0,63.3,67.3,54.3,0.0,60.0,0.0
Shawn Jefferson,ATL,WR,33.0,13,7,0,0,0,0,0,0,0,0.0,0,49.0,27,394,14.59,1,0,0,1,0.0,0.0,45.0,72.4,75.4,58.9,0.0,87.0,0.0
Kurt Warner,STL,QB,31.0,7,6,144,220,1431,3,11,8,33,4.13,0,0.0,0,0,0.0,0,8,3,0,0.0,0.0,45.0,44.5,61.5,55.5,0.0,45.0,0.0
Frank Wycheck,TEN,TE,31.0,15,15,1,2,13,0,0,0,0,0.0,0,66.0,40,346,8.65,2,1,1,2,0.0,0.0,45.0,85.1,89.1,65.1,0.0,21.0,0.0
William Henderson,GNB,FB,31.0,15,12,0,0,0,0,0,7,27,3.86,1,32.0,26,168,6.46,3,0,0,4,0.0,0.0,44.0,69.5,72.5,56.5,0.0,61.0,0.0
Justin McCareins,TEN,WR,24.0,16,1,0,0,0,0,0,2,18,9.0,0,48.0,19,301,15.84,2,0,0,2,0.0,0.0,44.0,62.9,65.9,53.4,0.0,88.0,0.0
Jerramy Stevens,SEA,TE,23.0,12,1,0,0,0,0,0,0,0,0.0,0,42.0,26,252,9.69,3,1,0,3,0.0,0.0,43.0,69.2,72.2,56.2,0.0,23.0,0.0
Ron Dugans,CIN,WR,25.0,16,5,0,0,0,0,0,0,0,0.0,0,73.0,47,421,8.96,0,0,0,0,0.0,0.0,42.0,89.1,92.1,65.6,0.0,91.0,0.0
Brad Hoover,CAR,FB,26.0,16,10,0,0,0,0,0,31,129,4.16,0,30.0,17,187,11.0,2,1,1,2,0.0,0.0,42.0,58.6,65.6,50.1,0.0,62.0,0.0
Freddie Jones,ARI,TE,28.0,16,16,0,0,0,0,0,0,0,0.0,0,81.0,44,358,8.14,1,0,0,1,0.0,0.0,42.0,85.8,88.8,63.8,0.0,24.0,0.0
Jason McAddley,ARI,WR,23.0,9,8,0,0,0,0,0,0,0,0.0,0,69.0,25,362,14.48,1,0,0,1,0.0,0.0,42.0,67.2,70.2,54.7,0.0,90.0,0.0
Marcus Robinson,CHI,WR,27.0,16,2,0,0,0,0,0,0,0,0.0,0,52.0,21,244,11.62,3,0,0,3,0.0,0.0,42.0,63.4,66.4,52.9,0.0,89.0,0.0
John Simon,TEN,RB,24.0,12,0,0,0,0,0,0,9,18,2.0,1,17.0,16,167,10.44,3,1,1,4,0.0,0.0,41.0,56.5,60.5,48.5,0.0,63.0,0.0
Rob Konrad,MIA,FB,26.0,16,12,0,0,0,0,0,3,2,0.67,0,45.0,34,233,6.85,3,2,1,3,0.0,0.0,40.0,73.5,77.5,56.5,0.0,64.0,0.0
Byron Chamberlain,MIN,TE,31.0,13,9,0,0,0,0,0,0,0,0.0,0,50.0,34,389,11.44,0,0,0,0,0.0,0.0,39.0,72.9,75.9,55.9,0.0,25.0,0.0
Tony Richardson,KAN,FB,31.0,14,12,0,0,0,0,0,22,81,3.68,2,23.0,18,125,6.94,1,1,0,3,0.0,0.0,39.0,56.6,59.6,47.6,0.0,65.0,0.0
JJ Stokes,SFO,WR,30.0,13,8,0,0,0,0,0,0,0,0.0,0,55.0,32,332,10.38,1,0,0,1,0.0,0.0,39.0,71.2,74.2,55.2,0.0,92.0,0.0
Scotty Anderson,DET,WR,23.0,16,4,0,0,0,0,0,0,0,0.0,0,56.0,25,322,12.88,1,1,0,1,0.0,0.0,38.0,63.2,66.2,50.7,0.0,93.0,0.0
MarTay Jenkins,ARI,WR,27.0,8,1,0,0,0,0,0,3,6,2.0,0,43.0,21,250,11.9,1,0,0,2,0.0,0.0,38.0,58.6,61.6,48.1,0.0,95.0,0.0
Kevin Kasper,3TM,WR,25.0,13,4,0,0,0,0,0,3,19,6.33,0,24.0,15,180,12.0,3,1,0,3,0.0,0.0,38.0,52.9,55.9,45.4,0.0,94.0,0.0
Reche Caldwell,SDG,WR,23.0,16,2,1,1,20,0,0,2,9,4.5,0,43.0,22,208,9.45,3,3,3,3,1.0,0.0,37.0,58.5,64.5,47.5,0.0,98.0,0.0
Kelly Campbell,MIN,WR,22.0,6,2,0,0,0,0,0,1,11,11.0,0,32.0,13,176,13.54,3,1,0,3,0.0,0.0,37.0,49.7,52.7,43.2,0.0,97.0,0.0
John Davis,CHI,TE,29.0,10,8,0,0,0,0,0,0,0,0.0,0,33.0,20,193,9.65,3,0,0,3,0.0,0.0,37.0,57.3,60.3,47.3,0.0,26.0,0.0
Rickey Dudley,TAM,TE,30.0,14,3,0,0,0,0,0,0,0,0.0,0,26.0,16,192,12.0,3,0,0,3,0.0,0.0,37.0,53.2,56.2,45.2,0.0,27.0,0.0
Darnerien McCants,WAS,WR,26.0,9,1,0,0,0,0,0,1,9,9.0,0,41.0,21,256,12.19,2,1,1,2,0.0,0.0,37.0,57.5,61.5,47.0,0.0,99.0,0.0
Pete Mitchell,JAX,TE,31.0,16,11,0,0,0,0,0,0,0,0.0,0,36.0,25,246,9.84,2,0,0,2,0.0,0.0,37.0,61.6,64.6,49.1,0.0,28.0,0.0
Chester Taylor,BAL,RB,23.0,15,2,0,0,0,0,0,33,122,3.7,0,22.0,14,129,9.21,2,1,1,2,1.0,0.0,37.0,51.1,58.1,44.1,0.0,67.0,0.0
Javon Walker,GNB,WR,24.0,15,2,0,0,0,0,0,1,11,11.0,0,50.0,23,319,13.87,1,1,1,1,0.0,0.0,37.0,60.0,64.0,48.5,0.0,96.0,0.0
Michael Wiley,DAL,RB,24.0,16,1,0,0,0,0,0,22,168,7.64,1,29.0,13,144,11.08,0,0,0,1,0.0,0.0,37.0,50.2,56.2,43.7,0.0,66.0,0.0
Mark Campbell,CLE,TE,27.0,16,16,0,0,0,0,0,0,0,0.0,0,46.0,25,179,7.16,3,0,0,3,0.0,0.0,36.0,60.9,63.9,48.4,0.0,29.0,0.0
Olandis Gary,DEN,RB,27.0,13,2,0,0,0,0,0,37,147,3.97,1,20.0,18,148,8.22,0,0,0,1,0.0,0.0,36.0,53.5,59.5,44.5,0.0,68.0,0.0
Robert Edwards,MIA,RB,28.0,12,0,0,0,0,0,0,20,107,5.35,1,23.0,18,126,7.0,1,0,0,2,0.0,0.0,35.0,53.3,59.3,44.3,0.0,69.0,0.0
Tony McGee,DAL,TE,31.0,16,16,0,0,0,0,0,0,0,0.0,0,30.0,23,294,12.78,1,0,0,1,0.0,0.0,35.0,58.4,61.4,46.9,0.0,30.0,0.0
Jay Riemersma,BUF,TE,29.0,16,15,0,0,0,0,0,0,0,0.0,0,48.0,32,350,10.94,0,0,0,0,0.0,0.0,35.0,67.0,70.0,51.0,0.0,31.0,0.0
Richie Anderson,NYJ,FB,31.0,16,14,0,1,0,0,0,5,27,5.4,0,56.0,45,257,5.71,1,0,0,1,0.0,0.0,34.0,79.4,82.4,56.9,0.0,70.0,0.0
Terance Mathis,PIT,WR,35.0,16,0,0,0,0,0,0,0,0,0.0,0,40.0,23,218,9.48,2,0,0,2,0.0,0.0,34.0,56.8,59.8,45.3,0.0,100.0,0.0
Danny Wuerffel,WAS,QB,28.0,7,4,58,92,719,3,6,10,76,7.6,0,0.0,0,0,0.0,0,2,1,0,0.0,0.0,34.0,34.4,44.4,40.4,0.0,46.0,0.0
Chris Doering,WAS,WR,29.0,15,3,0,1,0,0,0,0,0,0.0,0,42.0,18,192,10.67,2,1,0,2,1.0,0.0,33.0,51.2,54.2,42.2,0.0,101.0,0.0
David Garrard,JAX,QB,24.0,4,1,23,46,231,1,2,25,139,5.56,2,0.0,0,0,0.0,0,1,1,2,0.0,0.0,33.0,33.1,39.1,35.1,0.0,47.0,0.0
Eric Parker,SDG,WR,23.0,9,2,0,0,0,0,0,0,0,0.0,0,30.0,17,268,15.76,1,0,0,1,0.0,0.0,33.0,49.8,52.8,41.3,0.0,102.0,0.0
Matt Schobel,CIN,TE,24.0,16,10,0,0,0,0,0,0,0,0.0,0,36.0,27,212,7.85,2,0,0,2,0.0,0.0,33.0,60.2,63.2,46.7,0.0,32.0,0.0
Mack Strong,SEA,FB,31.0,16,12,0,0,0,0,0,23,94,4.09,0,32.0,22,120,5.45,2,0,0,2,0.0,0.0,33.0,55.4,58.4,44.4,0.0,71.0,0.0
Eric Johnson,SFO,TE,23.0,12,10,0,0,0,0,0,0,0,0.0,0,65.0,36,321,8.92,0,0,0,0,0.0,0.0,32.0,68.1,71.1,50.1,0.0,33.0,0.0
Michael Lewis,NOR,WR,31.0,16,0,0,0,0,0,0,1,15,15.0,0,19.0,8,200,25.0,0,6,4,3,0.0,0.0,32.0,39.5,46.5,35.5,0.0,103.0,0.0
Joel Makovicka,ARI,FB,27.0,12,1,0,0,0,0,0,5,54,10.8,0,19.0,15,81,5.4,3,0,0,3,0.0,0.0,32.0,46.5,46.5,39.0,0.0,72.0,0.0
Robert Holcombe,TEN,FB,27.0,8,0,0,0,0,0,0,47,242,5.15,0,11.0,10,91,9.1,0,1,1,0,0.0,0.0,31.0,41.3,45.3,36.3,0.0,73.0,0.0
Terry Kirby,OAK,RB,32.0,6,0,0,1,0,0,0,16,51,3.19,0,22.0,17,115,6.76,1,2,2,3,0.0,0.0,31.0,47.6,52.6,39.1,0.0,74.0,0.0
Quentin McCord,ATL,WR,24.0,9,0,0,0,0,0,0,0,0,0.0,0,20.0,11,253,23.0,1,0,0,1,0.0,0.0,31.0,42.3,45.3,36.8,0.0,104.0,0.0
David Terrell,CHI,WR,23.0,5,1,0,0,0,0,0,0,0,0.0,0,10.0,9,127,14.11,3,0,0,3,0.0,0.0,31.0,39.7,42.7,35.2,0.0,105.0,0.0
Brandon Bennett,CIN,RB,29.0,12,0,0,0,0,0,0,33,155,4.7,0,25.0,18,109,6.06,0,2,1,1,0.0,0.0,30.0,48.4,55.4,39.4,0.0,75.0,0.0
Willie Jackson,2TM,WR,31.0,12,2,0,0,0,0,0,0,0,0.0,0,53.0,25,257,10.28,1,2,1,1,0.0,0.0,30.0,54.7,58.7,42.2,0.0,107.0,0.0
Patrick Johnson,JAX,WR,26.0,9,6,0,0,0,0,0,1,-9,-9.0,0,24.0,9,187,20.78,2,0,0,2,0.0,0.0,30.0,38.8,41.8,34.3,0.0,106.0,0.0
Travis Minor,MIA,RB,23.0,16,0,0,0,0,0,0,44,180,4.09,2,0.0,0,0,0.0,0,0,0,2,0.0,0.0,30.0,30.0,33.0,30.0,0.0,76.0,0.0
Alan Ricard,BAL,FB,25.0,16,8,0,0,0,0,0,14,58,4.14,2,14.0,10,60,6.0,0,0,0,3,0.0,0.0,30.0,39.8,39.8,34.8,0.0,77.0,0.0
Fred Beasley,SFO,FB,28.0,16,14,0,0,0,0,0,26,75,2.88,0,32.0,22,152,6.91,1,0,0,1,0.0,0.0,29.0,50.7,53.7,39.7,0.0,80.0,0.0
JaJuan Dawson,HOU,WR,25.0,14,2,0,0,0,0,0,0,0,0.0,0,39.0,21,286,13.62,0,1,0,0,0.0,0.0,29.0,49.6,52.6,39.1,0.0,109.0,0.0
Marc Edwards,NWE,FB,28.0,16,10,0,0,0,0,0,31,96,3.1,0,32.0,23,196,8.52,0,1,0,0,0.0,0.0,29.0,52.2,55.2,40.7,0.0,78.0,0.0
Darnay Scott,DAL,WR,30.0,15,1,0,0,0,0,0,1,14,14.0,0,35.0,22,218,9.91,1,0,0,1,0.0,0.0,29.0,51.2,54.2,40.2,0.0,108.0,0.0
Brian Westbrook,PHI,RB,23.0,15,3,1,1,25,1,0,46,193,4.2,0,13.0,9,86,9.56,0,2,2,0,0.0,0.0,29.0,37.9,42.9,33.4,0.0,79.0,0.0
Mike Cloud,KAN,RB,27.0,14,2,0,0,0,0,0,49,115,2.35,2,9.0,6,48,8.0,0,0,0,2,0.0,0.0,28.0,34.3,37.3,31.3,0.0,81.0,0.0
Troy Edwards,STL,WR,25.0,14,0,0,0,0,0,0,3,21,7.0,0,24.0,18,157,8.72,2,1,1,2,0.0,0.0,28.0,45.8,49.8,36.8,0.0,110.0,0.0
Nick Goings,CAR,RB,24.0,14,2,0,0,0,0,0,50,188,3.76,0,29.0,18,91,5.06,0,2,1,0,1.0,0.0,28.0,45.9,49.9,36.9,0.0,82.0,0.0
Doug Johnson,ATL,QB,25.0,6,1,37,57,448,2,3,8,16,2.0,1,0.0,0,0,0.0,0,3,0,1,0.0,0.0,28.0,27.5,33.5,30.5,0.0,48.0,0.0
Boo Williams,NOR,TE,23.0,16,3,0,0,0,0,0,0,0,0.0,0,31.0,13,143,11.0,2,0,0,2,1.0,0.0,28.0,41.3,44.3,34.8,0.0,34.0,0.0
